Date/Time,LV ActivePower (kW),Wind Speed (m/s),Wind Direction (°),Theoretical_Power_Curve (KWh),
18 10 2018 05:00,41.35224915,3.114871025,85.37026978,20.731501,
18 10 2018 05:10,174.5606995,4.322622776,70.06112671,185.3690645,
18 10 2018 05:20,60.40134811,3.496721029,79.00933075,51.63361541,
18 10 2018 05:30,141.4116058,3.831742048,74.89701843,97.95933233,
18 10 2018 05:40,216.1703949,4.656002998,78.9850769,255.7706294,
18 10 2018 05:50,10.47852039,2.767997026,86.813797,0,
18 10 2018 06:00,23.83883095,3.085095882,84.90566254,19.30237297,
18 10 2018 06:10,126.3491974,4.099207878,90.44674683,141.6412662,
18 10 2018 06:20,136.9405975,4.09093523,78.43118286,140.0695139,
18 10 2018 06:30,326.2887878,5.291784763,75.49983215,411.0492521,
18 10 2018 06:40,403.4590149,5.430106163,77.27646637,449.1165953,
18 10 2018 06:50,373.3127136,5.322548866,73.75572205,419.3716474,
18 10 2018 07:00,328.6622925,5.062483788,75.5190506,351.4994569,
18 10 2018 07:10,256.9837036,4.757109165,72.7164917,278.4948512,
18 10 2018 07:20,416.1366882,5.498114109,69.81259155,468.4575535,
18 10 2018 07:30,491.5986938,5.792082787,65.04987335,557.0800874,
18 10 2018 07:40,805.2634888,6.744265079,69.381073,904.9052755,
18 10 2018 07:50,941.3823853,7.139090061,66.91575623,1079.851014,
18 10 2018 08:00,998.2252808,7.164206982,68.62579346,1091.654918,
18 10 2018 08:10,1418.322021,8.090126038,65.44846344,1582.02287,
18 10 2018 08:20,1259.729004,7.691891193,68.74025726,1358.803484,
18 10 2018 08:30,1041.432007,7.25028801,67.12539673,1132.760084,
18 10 2018 08:40,704.3112793,6.358800888,70.85389709,751.8571497,
18 10 2018 08:50,775.7490234,6.598392963,72.87756348,845.0191484,
18 10 2018 09:00,683.0985718,6.567592144,75.47956848,832.6850041,
18 10 2018 09:10,502.4440918,5.778061867,75.78440094,552.6607534,
18 10 2018 09:20,590.2163696,6.055915833,71.96646118,643.0134044,
18 10 2018 09:30,659.6480713,6.417854786,69.51110077,774.2315864,
18 10 2018 09:40,551.2022705,6.044995785,71.6055069,639.2726811,
18 10 2018 09:50,342.8359985,4.988454819,74.85469055,333.1683892,
18 10 2018 10:00,517.3110962,5.820064068,74.86843109,565.9593119,
18 10 2018 10:10,322.7461853,4.969776154,80.88144684,328.6091701,
18 10 2018 10:20,259.0473938,4.540953159,84.44267273,230.7187815,
18 10 2018 10:30,468.1835022,5.800319195,76.50068665,559.6854521,
18 10 2018 10:40,381.9450073,5.44116497,77.45986938,452.2331062,
18 10 2018 10:50,285.5957947,5.020041943,70.38075256,340.938547,
18 10 2018 11:00,83.9419632,3.691016912,73.14768982,76.31289106,
18 10 2018 11:10,158.3760071,4.086225986,66.0594101,139.1762215,
18 10 2018 11:20,215.4160004,4.624825001,71.86612701,248.8987517,
18 10 2018 11:30,291.0851135,5.071557045,71.26690674,353.7753242,
18 10 2018 11:40,421.0043945,5.716989994,66.6006012,533.6413778,
18 10 2018 11:50,538.7111206,6.010557175,69.01867676,627.5590276,
18 10 2018 12:00,473.610199,5.799008846,69.52481842,559.2704982,
18 10 2018 12:10,589.0834961,6.276041031,67.77587891,721.138099,
18 10 2018 12:20,643.317688,6.369324207,66.19535065,755.8164137,
18 10 2018 12:30,597.5634766,6.228721142,70.53746033,703.9057096,
18 10 2018 12:40,568.906311,6.216455936,69.43177795,699.4783709,
18 10 2018 12:50,335.0108032,5.212066174,65.46524811,389.8570594,
18 10 2018 13:00,469.3357849,5.894643784,59.74950027,590.0184274,
18 10 2018 13:10,392.1982117,5.291025162,58.23915863,410.844788,
18 10 2018 13:20,365.3323975,5.245168209,52.53160858,398.5920189,
18 10 2018 13:30,641.6569214,6.253255844,52.35535049,712.8104081,
18 10 2018 13:40,287.7008972,4.976436138,48.62517929,330.2317718,
18 10 2018 13:50,346.7721863,5.226267815,52.93730164,393.5934074,
18 10 2018 14:00,194.8209076,4.579494953,57.13803864,239.01836,
18 10 2018 14:10,232.7588959,4.611283779,55.68072891,245.9335925,
18 10 2018 14:20,224.0991974,4.624602795,49.03488159,248.8500002,
18 10 2018 14:30,208.7180939,4.59528017,46.26533127,242.444258,
18 10 2018 14:40,232.607605,4.806245804,42.90921021,289.788408,
18 10 2018 14:50,194.2774048,4.596797943,48.85430908,242.7744893,
18 10 2018 15:00,42.6582489,3.496592045,49.90718079,51.61923815,
18 10 2018 15:10,164.0399017,4.38446188,45.64818954,197.936436,
18 10 2018 15:20,96.59825134,3.889409065,48.9005394,107.7449689,
18 10 2018 15:30,154.254303,4.166316032,45.51984024,154.512312,
18 10 2018 15:40,286.9473877,4.953076839,43.64669037,324.5552558,
18 10 2018 15:50,414.8633118,5.538477898,44.25268936,480.137163,
18 10 2018 16:00,289.5758972,4.96290493,45.20679092,326.9385914,
18 10 2018 16:10,264.6539917,4.847159863,52.35366058,299.3205124,
18 10 2018 16:20,326.995697,5.221711159,52.55569077,392.3927598,
18 10 2018 16:30,185.6578979,4.455846786,58.38552094,212.7119839,
18 10 2018 16:40,117.7584991,4.156494141,59.56227112,152.6148719,
18 10 2018 16:50,140.3106995,4.198390007,60.35858154,160.7418148,
18 10 2018 17:00,169.0346069,4.386833191,57.13451004,198.4225885,
18 10 2018 17:10,173.0975037,4.368190765,51.36845016,194.6091434,
18 10 2018 17:20,58.22351074,3.628920078,52.86888123,67.76867969,
18 10 2018 17:30,56.02416992,3.682725906,59.35750961,75.13640206,
18 10 2018 17:40,25.93374062,3.241750002,61.25967026,28.41144513,
18 10 2018 17:50,27.2689991,3.472851038,62.88042068,49.01828154,
18 10 2018 18:00,0.4393340945,3.366241932,68.07821655,38.45039404,
18 10 2018 18:10,31.74671936,3.426017046,53.89260864,44.15178735,
18 10 2018 18:20,28.73567009,3.370502949,44.4228096,38.83788916,
18 10 2018 18:30,0.1420667022,2.703236103,51.34635925,0,
18 10 2018 18:40,0,3.036933899,57.78916168,17.2910138,
18 10 2018 18:50,0,2.76244998,66.50665283,0,
18 10 2018 19:00,0,2.938245058,72.00666809,0,
18 10 2018 19:10,0,3.344712019,73.4838562,36.53689469,
18 10 2018 19:20,45.42136002,3.98487401,60.45682144,125.1141136,
18 10 2018 19:30,31.95414925,3.682051897,66.8456192,75.04124393,
18 10 2018 19:40,12.12234974,3.255773067,75.04086304,29.41832712,
18 10 2018 19:50,37.4088707,3.675153017,82.73085785,74.07142426,
18 10 2018 20:00,44.60153961,3.817984104,85.95349121,95.70333091,
18 10 2018 20:10,0.07406634837,2.765546083,90.18763733,0,
18 10 2018 20:20,0,2.488399982,114.606102,0,
18 10 2018 20:30,0,2.323620081,136.7465973,0,
18 10 2018 20:40,0,2.582854033,161.8235016,0,
18 10 2018 20:50,0,2.848686934,167.6526947,0,
18 10 2018 21:00,0,2.416855097,213.2984924,0,
18 10 2018 21:10,0,2.701900005,247.4172974,0,
18 10 2018 21:20,0,2.618884087,245.9017944,0,
18 10 2018 21:30,0,2.200879097,213.3751984,0,
18 10 2018 21:40,0,2.73712492,244.6490021,0,
18 10 2018 21:50,0,2.283611059,257.8778992,0,
18 10 2018 22:00,0,2.071293116,263.6929016,0,
18 10 2018 22:10,0,1.833209991,241.7247925,0,
18 10 2018 22:20,0,1.898071051,192.7418976,0,
18 10 2018 22:30,0,2.154089928,209.1950073,0,
18 10 2018 22:40,0,2.289220095,231.9801941,0,
18 10 2018 22:50,0,2.458950043,222.6793976,0,
18 10 2018 23:00,0,2.430003881,215.3887024,0,
18 10 2018 23:10,0,2.387722969,227.5536041,0,
18 10 2018 23:20,0,2.038938999,241.7386932,0,
18 10 2018 23:30,0,2.238692045,216.3484039,0,
18 10 2018 23:40,0,2.606487989,201.4315033,0,
18 10 2018 23:50,0,2.570408106,222.2243958,0,
19 10 2018 00:00,0,2.134171009,206.3471985,0,
19 10 2018 00:10,0,1.122432947,257.6216125,0,
19 10 2018 00:20,0,1.361134052,275.7063904,0,
19 10 2018 00:30,0,1.68462801,249.9922943,0,
19 10 2018 00:40,0,1.294880033,254.8076935,0,
19 10 2018 00:50,0,1.285694003,265.3857117,0,
19 10 2018 01:00,0,1.503499985,250.9526062,0,
19 10 2018 01:10,0,1.320443034,236.5207977,0,
19 10 2018 01:20,0,1.550176024,249.8049927,0,
19 10 2018 01:30,0,1.881034017,256.2774963,0,
19 10 2018 01:40,0,1.711886048,239.578598,0,
19 10 2018 01:50,0,1.59069097,254.401001,0,
19 10 2018 02:00,0,1.323240995,262.6749878,0,
19 10 2018 02:10,0,1.34662199,271.0455017,0,
19 10 2018 02:20,0,1.273785949,273.9512939,0,
19 10 2018 02:30,0,1.424232006,272.0708008,0,
19 10 2018 02:40,0,2.010374069,287.6812134,0,
19 10 2018 02:50,0,1.813434005,296.9580078,0,
19 10 2018 03:00,0,0.9898040295,293.4740906,0,
19 10 2018 03:10,0,1.314823031,219.0476074,0,
19 10 2018 03:20,0,0.5553330183,220.0892029,0,
19 10 2018 03:30,0,0.7862445712,196.6165009,0,
19 10 2018 03:40,0,1.285164952,190.6537933,0,
19 10 2018 03:50,0,0.9319543242,162.7223969,0,
19 10 2018 04:00,0,0.8642156124,187.9974976,0,
19 10 2018 04:10,0,1.259649038,199.421402,0,
19 10 2018 04:20,0,1.031231999,210.9284973,0,
19 10 2018 04:30,0,1.330513954,224.8222961,0,
19 10 2018 04:40,0,1.988070965,211.9134979,0,
19 10 2018 04:50,0,1.814046979,252.103302,0,
19 10 2018 05:00,0,1.722764969,257.295105,0,
19 10 2018 05:10,0,1.434607983,241.1699066,0,
19 10 2018 05:20,0,1.31754899,257.884613,0,
19 10 2018 05:30,0,1.242964983,281.7983093,0,
19 10 2018 05:40,0,1.01266396,277.6095886,0,
19 10 2018 05:50,0,0.5549198985,277.2318115,0,
19 10 2018 06:00,0,0.8011052012,313.0125122,0,
19 10 2018 06:10,0,0.4426612854,59.72592926,0,
19 10 2018 06:20,0,0.7464051247,56.39299011,0,
19 10 2018 06:30,0,0.9456521273,47.07957077,0,
19 10 2018 06:40,0,0.7100852132,32.38275146,0,
19 10 2018 06:50,0,0.5193110108,22.89200974,0,
19 10 2018 07:00,0,1.076598048,34.95785904,0,
19 10 2018 07:10,0,0.563929081,19.58995056,0,
19 10 2018 07:20,0,0.7075247169,14.44143963,0,
19 10 2018 07:30,0,0.7256743908,51.61940002,0,
19 10 2018 07:40,0,0.5101463199,34.96751022,0,
19 10 2018 07:50,0,0.7510089874,15.67444038,0,
19 10 2018 08:00,0,0.4417454004,33.5581398,0,
19 10 2018 08:10,0,0.6864939928,337.4237061,0,
19 10 2018 08:20,0,0.912371695,344.2110901,0,
19 10 2018 08:30,0,0.8395426273,280.5714111,0,
19 10 2018 08:40,0,0.6141936779,303.1130066,0,
19 10 2018 08:50,0,1.346578956,29.90151024,0,
19 10 2018 09:00,0,1.629822016,9.263930321,0,
19 10 2018 09:10,0,1.554134011,351.752594,0,
19 10 2018 09:20,0,1.210086942,45.00518036,0,
19 10 2018 09:30,0,1.161563039,25.2897892,0,
19 10 2018 09:40,0,1.470293045,35.69020844,0,
19 10 2018 09:50,0,1.346423984,31.37184906,0,
19 10 2018 10:00,0,1.623350024,37.05509949,0,
19 10 2018 10:10,0,0.9515088201,50.56201172,0,
19 10 2018 10:20,0,1.131217003,31.48277092,0,
19 10 2018 10:30,0,0.7943459153,18.13825035,0,
19 10 2018 10:40,0,1.124518037,27.49633026,0,
19 10 2018 10:50,0,1.670225978,19.08019066,0,
19 10 2018 11:00,0,1.313861012,16.18877029,0,
19 10 2018 11:10,0,1.289327979,22.8413105,0,
19 10 2018 11:20,0,1.246235967,38.07939911,0,
19 10 2018 11:30,0,0.9983747005,41.04648972,0,
19 10 2018 11:40,0,1.631773949,38.53144836,0,
19 10 2018 11:50,0,1.787202954,37.29605103,0,
19 10 2018 12:00,0,1.983808041,40.20373917,0,
19 10 2018 12:10,0,1.948536038,43.33160019,0,
19 10 2018 12:20,0,1.975054979,42.61590958,0,
19 10 2018 12:30,0,1.320340037,37.51449966,0,
19 10 2018 12:40,0,1.724972963,11.75922966,0,
19 10 2018 12:50,0,2.002160072,30.04402924,0,
19 10 2018 13:00,0,2.223707914,53.65074921,0,
19 10 2018 13:10,0,2.962510109,38.84891129,0,
19 10 2018 13:20,0,2.822331905,32.63816071,0,
19 10 2018 13:30,0,3.372881889,38.21369171,39.05549273,
19 10 2018 13:40,0,2.909230947,56.83345032,0,
19 10 2018 13:50,17.69595909,3.686336994,72.58609009,75.64746138,
19 10 2018 14:00,83.496521,4.047409058,67.5615387,131.852266,
19 10 2018 14:10,18.65467072,3.376537085,61.33147812,39.39160079,
19 10 2018 14:20,1.723335981,3.435164928,70.28497314,45.07475891,
19 10 2018 14:30,117.5720978,4.247506142,66.76685333,170.382048,
19 10 2018 14:40,251.8607941,4.924129009,70.98877716,317.5770351,
19 10 2018 14:50,126.4298019,4.177612782,63.71158981,156.7005576,
19 10 2018 15:00,52.17061996,3.537137985,59.58882904,56.26979274,
19 10 2018 15:10,49.14569092,3.451406956,70.99038696,46.74648176,
19 10 2018 15:20,111.946701,3.884697914,68.98142242,106.9255652,
19 10 2018 15:30,355.1654968,5.382279873,72.41396332,435.7643949,
19 10 2018 15:40,219.9868011,4.438734055,85.49575806,209.1431506,
19 10 2018 15:50,5.422548771,2.460114002,104.5865021,0,
19 10 2018 16:00,0,1.483566999,125.0755005,0,
19 10 2018 16:10,0,3.122154951,78.78372192,21.102705,
19 10 2018 16:20,6.255736828,3.198307037,51.10374832,25.49187968,
19 10 2018 16:30,16.91459084,3.207600117,58.17658997,26.09102841,
19 10 2018 16:40,185.8047028,4.389722824,72.74575043,199.0154329,
19 10 2018 16:50,87.53662872,3.769999981,76.8335495,88.07199704,
19 10 2018 17:00,7.117669106,2.912127018,81.34732056,0,
19 10 2018 17:10,11.82653046,3.082499027,85.48935699,19.18445603,
19 10 2018 17:20,1.105738044,2.530479908,83.69378662,0,
19 10 2018 17:30,0,2.599287987,69.80928802,0,
19 10 2018 17:40,0,3.24387598,54.07720184,28.56207088,
19 10 2018 17:50,0,3.338540077,52.42990875,36.00203318,
19 10 2018 18:00,23.75317955,3.715065002,71.60738373,79.7875167,
19 10 2018 18:10,8.015541077,2.945321083,58.92963028,0,
19 10 2018 18:20,0,2.765307903,65.243927,0,
19 10 2018 18:30,0,3.247236967,59.10723114,28.80167238,
19 10 2018 18:40,0,3.036036015,68.35207367,17.25704001,
19 10 2018 18:50,0,2.92156291,62.68605042,0,
19 10 2018 19:00,0,3.183470011,73.38461304,24.56393993,
19 10 2018 19:10,0,3.004698038,65.04657745,16.15210294,
19 10 2018 19:20,0,2.896621943,55.86355972,0,
19 10 2018 19:30,0,2.999459982,70.77261353,0,
19 10 2018 19:40,0,3.004667044,61.17652893,16.1510879,
19 10 2018 19:50,0,3.097601891,54.82529831,19.88535082,
19 10 2018 20:00,0,3.011780977,55.2779007,16.38809459,
19 10 2018 20:10,25.62170029,4.028604984,53.56388092,128.3290992,
19 10 2018 20:20,18.82666016,3.451605082,57.3053093,46.76713459,
19 10 2018 20:30,1.429265976,2.921438932,59.47433853,0,
19 10 2018 20:40,0,2.824969053,69.10917664,0,
19 10 2018 20:50,0,2.689884901,64.11839294,0,
19 10 2018 21:00,0,2.227936983,60.43041992,0,
19 10 2018 21:10,0,2.340150118,85.31590271,0,
19 10 2018 21:20,0,1.665863037,102.0830994,0,
19 10 2018 21:30,0,2.055583954,123.594101,0,
19 10 2018 21:40,0,1.131392956,139.9806976,0,
19 10 2018 21:50,0,0.8721550107,134.471405,0,
19 10 2018 22:00,0,1.754935026,117.1660995,0,
19 10 2018 22:10,0,1.684664011,86.89321899,0,
19 10 2018 22:20,0,0.7681856751,71.33428192,0,
19 10 2018 22:30,0,1.059942007,81.20201874,0,
19 10 2018 22:40,0,2.142597914,71.99194336,0,
19 10 2018 22:50,0,1.752300978,99.0057373,0,
19 10 2018 23:00,0,1.274857044,107.2806015,0,
19 10 2018 23:10,0,1.899932981,68.86810303,0,
19 10 2018 23:20,0,1.645516038,80.92371368,0,
19 10 2018 23:30,0,1.582636952,111.1082993,0,
19 10 2018 23:40,0,1.494097948,150.8247986,0,
19 10 2018 23:50,0,1.779607058,159.6260986,0,
20 10 2018 00:00,0,2.188426018,192.658905,0,
20 10 2018 00:10,0,1.727102995,202.3029938,0,
20 10 2018 00:20,0,1.489966035,228.0319061,0,
20 10 2018 00:30,0,1.557715058,241.3674927,0,
20 10 2018 00:40,0,1.505661011,273.0828857,0,
20 10 2018 00:50,0,1.656088948,252.469696,0,
20 10 2018 01:00,0,1.841719031,275.2715149,0,
20 10 2018 01:10,0,1.527402997,273.8709106,0,
20 10 2018 01:20,0,0.9915711284,307.968689,0,
20 10 2018 01:30,0,0.9033709764,27.93522072,0,
20 10 2018 01:40,0,1.483876944,1.532618999,0,
20 10 2018 01:50,0,1.770516992,17.26041985,0,
20 10 2018 02:00,0,1.98092401,32.03741837,0,
20 10 2018 02:10,0,2.128093004,35.54840088,0,
20 10 2018 02:20,0,2.055722952,35.68638992,0,
20 10 2018 02:30,0,1.921499968,51.24687958,0,
20 10 2018 02:40,0,1.902562976,44.72764969,0,
20 10 2018 02:50,0,2.866008043,75.60095215,0,
20 10 2018 03:00,0,2.446851015,77.82627869,0,
20 10 2018 03:10,0,1.796233058,49.17699814,0,
20 10 2018 03:20,0,2.171036005,47.37012863,0,
20 10 2018 03:30,0,2.406141996,57.28524017,0,
20 10 2018 03:40,0,2.846332073,60.40209961,0,
20 10 2018 03:50,0,2.882956982,61.56726074,0,
20 10 2018 04:00,0,2.515007019,54.85966873,0,
20 10 2018 04:10,0,2.586210012,50.65512085,0,
20 10 2018 04:20,0,2.523354053,37.67926025,0,
20 10 2018 04:30,0,3.212905884,22.29676056,26.43930151,
20 10 2018 04:40,0,3.382937908,54.29700089,39.98532838,
20 10 2018 04:50,0,3.080471039,68.4988327,19.09312029,
20 10 2018 05:00,0,2.453938961,63.34778976,0,
20 10 2018 05:10,0,2.390433073,70.59320831,0,
20 10 2018 05:20,0,2.967772007,78.85209656,0,
20 10 2018 05:30,0,2.982194901,63.97874832,0,
20 10 2018 05:40,0,3.276272058,61.95256042,30.9468059,
20 10 2018 05:50,160.9528046,4.509765148,58.92723083,224.0695176,
20 10 2018 06:00,188.3883057,4.67113018,67.78199768,259.1274829,
20 10 2018 06:10,186.5503998,4.696352005,71.92246246,264.7577978,
20 10 2018 06:20,182.7677002,4.565515995,73.17739868,235.9974937,
20 10 2018 06:30,52.25059128,3.591886997,74.83161163,62.96680131,
20 10 2018 06:40,44.16053009,3.507018089,82.16777802,52.78996629,
20 10 2018 06:50,0,2.497018099,85.31604767,0,
20 10 2018 07:00,0,2.4695189,61.98373032,0,
20 10 2018 07:10,0,2.611377954,77.65390778,0,
20 10 2018 07:20,0,2.402005911,61.02523041,0,
20 10 2018 07:30,0,2.007006884,51.26089859,0,
20 10 2018 07:40,0,2.953572989,27.62054062,0,
20 10 2018 07:50,0,2.706240892,60.42086029,0,
20 10 2018 08:00,0,2.961075068,73.25089264,0,
20 10 2018 08:10,0,2.938457966,57.49055099,0,
20 10 2018 08:20,0,2.514436007,49.36283875,0,
20 10 2018 08:30,0,2.624283075,62.59347153,0,
20 10 2018 08:40,0,2.964709044,64.90440369,0,
20 10 2018 08:50,0,2.663986921,40.89862061,0,
20 10 2018 09:00,0,2.768163919,37.2069397,0,
20 10 2018 09:10,0,2.791260958,18.10956001,0,
20 10 2018 09:20,0,3.718262911,11.48314953,80.25654187,
20 10 2018 09:30,18.24502945,3.143762112,8.397145271,22.25379115,
20 10 2018 09:40,0,2.79648304,7.014079094,0,
20 10 2018 09:50,0,3.438173056,23.24085999,45.38118792,
20 10 2018 10:00,63.3121109,3.468352079,14.53979015,48.53556016,
20 10 2018 10:10,83.5940094,3.823216915,8.124087334,96.55782843,
20 10 2018 10:20,84.13400269,3.807523012,9.826997757,94.0082096,
20 10 2018 10:30,71.89964294,3.778223038,24.60650063,89.35362492,
20 10 2018 10:40,14.05768967,3.267940998,16.24614906,30.31750221,
20 10 2018 10:50,0,3.179841995,30.33620071,24.34239531,
20 10 2018 11:00,0,3.309494019,23.39213943,33.5667324,
20 10 2018 11:10,68.16970062,3.760428905,15.52750015,86.5938946,
20 10 2018 11:20,63.91091919,3.624885082,19.45709991,67.23483191,
20 10 2018 11:30,64.22119141,3.643348932,20.41222954,69.69899372,
20 10 2018 11:40,20.99193001,3.187203884,16.48879051,24.79414783,
20 10 2018 11:50,10.43412971,2.911017895,18.25756073,0,
20 10 2018 12:00,45.25106049,3.413218021,14.68074989,42.88290734,
20 10 2018 12:10,16.0194397,3.170532942,20.38434029,23.78357288,
20 10 2018 12:20,0.1879341006,2.874099016,17.49032974,0,
20 10 2018 12:30,0,2.126648903,12.16184044,0,
20 10 2018 12:40,0,3.003386021,5.511906147,16.10926987,
20 10 2018 12:50,0,2.809015036,6.678585052,0,
20 10 2018 13:00,0,2.691508055,24.45454025,0,
20 10 2018 13:10,0,3.246197939,33.11803055,28.72740806,
20 10 2018 13:20,0,3.059668064,12.74969006,18.19420028,
20 10 2018 13:30,0,3.301601887,14.14181042,32.92835622,
20 10 2018 13:40,20.35391998,3.748226881,1.989256024,84.73073743,
20 10 2018 13:50,163.8184967,4.391409874,8.252342224,199.3617703,
20 10 2018 14:00,137.0540924,4.129064083,12.29424,147.3407445,
20 10 2018 14:10,205.3166962,4.666635036,20.82814026,258.1284117,
20 10 2018 14:20,186.452301,4.528142929,15.57087994,227.9804868,
20 10 2018 14:30,177.7872925,4.430719852,16.48015976,207.477655,
20 10 2018 14:40,142.976593,4.184407234,5.066683769,158.0197329,
20 10 2018 14:50,232.2127991,4.713377953,20.25617027,268.5823397,
